date,total_revenue
2021-05-22,4349.2767553
2021-05-23,6246.9096373
2021-05-24,5998.5945818
2021-05-25,4119.4234334
2021-05-26,4615.5449131
2021-05-27,4815.5542914
2021-05-28,4109.4277123
2021-05-29,5158.3302814
2021-05-30,6675.653358
2021-05-31,6658.065238
2021-06-01,5468.1001839
2021-06-02,4839.4624471
2021-06-03,3332.1840751
2021-06-04,3314.5172415
2021-06-05,3436.6431165
2021-06-06,4733.9140287
2021-06-07,3791.5121016
2021-06-08,5541.9567457
2021-06-09,6777.1925467
2021-06-10,3769.2300304
2021-06-11,3630.7404682
2021-06-12,3595.3801853
2021-06-13,4400.1101252
2021-06-14,4248.4045382
2021-06-15,6119.2935287
2021-06-16,3224.209198
2021-06-17,3601.7799067
2021-06-18,2232.9753294
2021-06-19,2398.1480262
2021-06-20,2758.4350323
2021-06-21,4408.1843344
2021-06-22,3826.0053954
2021-06-23,1615.4054586
2021-06-24,2317.9632283
2021-06-25,2544.3897741
2021-06-26,2019.419542
2021-06-27,3373.7003419
2021-06-28,3868.4945817
2021-06-29,3853.3366197
2021-06-30,3547.0135127
2021-07-01,4724.3065605
2021-07-02,2594.1550625
2021-07-03,2550.6450469
2021-07-04,3680.2820685
2021-07-05,3357.0338301
2021-07-06,5045.9614605
2021-07-07,5832.4815588
2021-07-08,4927.1129697
2021-07-09,5439.8369144
2021-07-10,2902.8
2021-07-11,7069.14
2021-07-12,7480.18
2021-07-13,10152.7700659
2021-07-14,7661.0958351
2021-07-15,7501.9775585
2021-07-16,6669.2657376
2021-07-17,5733.2508091
2021-07-18,8764.5126332
2021-07-19,9455.7589424
2021-07-20,8267.4376598
2021-07-21,6864.7012456
2021-07-22,6237.2122545
2021-07-23,6037.5541428999995
2021-07-24,4647.9589438
2021-07-25,6531.2952743
2021-07-26,10879.7954441
2021-07-27,8577.437112
2021-07-28,6361.139118
2021-07-29,4652.3081302
2021-07-30,5737.4881396
2021-07-31,5644.3953391000005
2021-08-01,5263.2691724
2021-08-02,8900.2313769
2021-08-03,7552.152604
2021-08-04,8314.481232
2021-08-05,7936.5283823
2021-08-06,6189.2223409
2021-08-07,4898.8313177
2021-08-08,5782.1636720999995
2021-08-09,10151.866214
2021-08-10,7615.0612931
2021-08-11,5871.3777089
2021-08-12,7680.5518426
2021-08-13,4583.0066572
2021-08-14,3526.3700575000003
2021-08-15,5141.8006128
2021-08-16,8243.5721098
2021-08-17,7680.2913525
2021-08-18,7559.9397061
2021-08-19,7554.9207283999995
2021-08-20,5432.0831276
2021-08-21,4759.8960801
2021-08-22,7136.2931668
2021-08-23,7680.9316223
2021-08-24,6882.8096865
2021-08-25,6645.6810741
2021-08-26,7561.1052965
2021-08-27,4005.8520361
2021-08-28,4183.4289671
2021-08-29,6095.5250068
2021-08-30,9718.5361167
2021-08-31,6916.5611879
2021-09-01,7689.2539604
2021-09-02,6917.6952095
2021-09-03,4142.4783394
2021-09-04,4329.764946
2021-09-05,4534.2087424
2021-09-06,6298.8592234
2021-09-07,7249.3667343
2021-09-08,5759.4724452
2021-09-09,5363.6306943
2021-09-10,4343.2424699
2021-09-11,2699.9819598999998
2021-09-12,4930.9128382
2021-09-13,7890.4603794
2021-09-14,6683.0755134
2021-09-15,7583.5206156
2021-09-16,7045.2114775
2021-09-17,4795.7237746
2021-09-18,4505.2355766
2021-09-19,6622.3388364
2021-09-20,5538.1245454
2021-09-21,5118.8322847
2021-09-22,4666.0811988
2021-09-23,3942.1042248
